PostalCode,FSA,Place Name,FSA1
B0M1P0,B0M,Oxford,B
B0M1R0,B0M,Oxford Junction,B
B0M1S0,B0M,Parrsboro,B
B0M1T0,B0M,Port Greville,B
B0M1V0,B0M,River Philip,B
B0M1W0,B0M,Southampton,B
B0M1Y0,B0M,Springhill Junction,B
B0M1Z0,B0M,Wentworth,B
B0M2A0,B0M,Westchester Station,B
B0N1A0,B0N,Beaverbank,B
B0N1B0,B0N,Bedford,B
B0N1E0,B0N,Centre Burlington,B
B0N1G0,B0N,Cheverie,B
B0N1H0,B0N,Currys Corner,B
B0N1J0,B0N,Densmores Mills,B
B0N1K0,B0N,Elderbank,B
B0N1L0,B0N,Ellershouse,B
B0N1M0,B0N,Elmsdale,B
B0N1N0,B0N,Enfield,B
B0N1P0,B0N,Kennetcook,B
B0N1R0,B0N,Lantz,B
B0N1S0,B0N,Lower Sackville,B
B0N1T0,B0N,Maitland,B
B0N1V0,B0N,Meaghers Grant,B
B0N1W0,B0N,Micmac,B
B0N1X0,B0N,Middle Musquodoboit,B
B0N1Y0,B0N,Milford Station,B
B0N1Z0,B0N,Mount Uniacke,B
B0N2A0,B0N,Newport,B
B0N2B0,B0N,Newport Station,B
B0N2C0,B0N,Noel,B
B0N2E0,B0N,Ste Croix,B
B0N2G0,B0N,Scotch Village,B
B0N2H0,B0N,Shubenacadie,B
B0N2J0,B0N,Stewiacke,B
B0N2L0,B0N,Upper Kennetcook,B
B0N2M0,B0N,Upper Musquodoboit,B
B0N2N0,B0N,Upper Rawdon,B
B0N2P0,B0N,Upper Stewiacke,B
B0N2R0,B0N,Walton,B
B0N2S0,B0N,Waverley,B
B0N2V0,B0N,Windsor Junction,B
B0P1A0,B0P,Auburn,B
B0P1A1,B0P,Cambridge Station,B
B0P1B0,B0P,Avonport,B
B0P1C0,B0P,Aylesford,B
B0P1E0,B0P,Berwick,B
B0P1H0,B0P,Canning,B
B0P1J0,B0P,Centreville,B
B0P1K0,B0P,Coldbrook Station,B
B0P1L0,B0P,West Hants,B
B0P1M0,B0P,Grand Pre,B
B0P1N0,B0P,Greenwood,B
B0P1P0,B0P,Hantsport,B
B0P1R0,B0P,Kingston,B
B0P1S0,B0P,Kinsmans Corners,B
B0P1T0,B0P,Port Williams,B
B0P1V0,B0P,Waterville,B
B0P1W0,B0P,Wilmot Station,B
B0P1X0,B0P,Wolfville,B
B0R1A0,B0R,Barss Corners,B
B0R1B0,B0R,Bush Island,B
B0R1C0,B0R,La Have,B
B0R1E0,B0R,New Germany,B
B0R1G0,B0R,Pleasantville,B
B0R1H0,B0R,Springfield,B
B0S1A0,B0S,Annapolis Royal,B
B0S1A1,B0S,Annapolis,B
B0S1B0,B0S,Bear River,B
B0S1C0,B0S,Bridgetown,B
B0S1E0,B0S,Clementsport,B
B0S1G0,B0S,Clementsvale,B
B0S1H0,B0S,Cornwallis,B
B0S1J0,B0S,Deep Brook,B
B0S1L0,B0S,Hampton,B
B0S1M0,B0S,Lawrencetown,B
B0S1N0,B0S,Margaretsville,B
B0S1P0,B0S,Middleton,B
B0S1S0,B0S,Smiths Cove,B
B0S1S3,B0S,Dalhousie West,B
B0T1A0,B0T,Allendale,B
B0T1B0,B0T,Caledonia,B
B0T1C0,B0T,East Side Of Ragged Island,B
B0T1E0,B0T,Lake Rossignol,B
B0T1G0,B0T,Liverpool,B
B0T1H0,B0T,Ingomar,B
B0T1J0,B0T,Jordan Falls,B
B0T1L0,B0T,Lockeport,B
B0T1M0,B0T,Lydgate,B
B0T1N0,B0T,Maitland Bridge,B
B0T1P0,B0T,Milton,B
B0T1R0,B0T,Osborne Harbour,B
B0T1S0,B0T,Port Joli,B
B0T1T0,B0T,Port Mouton,B
B0T1V0,B0T,Sabie River,B
B0T1W0,B0T,Shelburne,B
B0T1X0,B0T,South Brookfield,B
B0V1A0,B0V,Digby,B
B0V1A1,B0V,Digby Neck,B
B0V1B0,B0V,Freeport,B
B0V1C0,B0V,Little River,B
B0V1G0,B0V,Tiverton,B
B0W1A0,B0W,Abram River,B
B0W1A1,B0W,Whipple Point,B
B0W1B0,B0W,Arcadia,B
B0W1C0,B0W,Baccaro,B
B0W1E0,B0W,Barrington,B
B0W1G0,B0W,Barrington Passage,B
B0W1H0,B0W,Barton,B
B0W1J0,B0W,Belliveau Cove,B
B0W1K0,B0W,Cape Negro,B
B0W1L0,B0W,Carleton,B
B0W1M0,B0W,Church Point,B
B0W1N0,B0W,Clam Point,B
B0W1P0,B0W,Clarks Harbour,B
B0W1R0,B0W,Clyde River,B
B0W1S0,B0W,Crowell,B
B0W1T0,B0W,East Baccaro,B
B0W1V0,B0W,East Quinan,B
B0W1X0,B0W,Hebron,B
B0W1Y0,B0W,Kemptville,B
B0W1Z0,B0W,Little Brook,B
B0W2A0,B0W,Pubnico,B
B0W2B0,B0W,Lower Wedgeport,B
B0W2C0,B0W,Lower West Pubnico,B
B0W2E0,B0W,Lower Woods Harbour,B
B0W2G0,B0W,Mcgray,B
B0W2H0,B0W,Mavillette,B
B0W2J0,B0W,Meteghan,B
B0W2K0,B0W,Meteghan Centre,B
B0W2L0,B0W,Meteghan River,B
B0W2M0,B0W,Middle West Pubnico,B
B0W2N0,B0W,Newellton,B
B0W2P0,B0W,North East Point,B
B0W2R8,B0W,Argyle,B
B0W2S0,B0W,Port Clyde,B
B0W2T0,B0W,Port La Tour,B
B0W2V0,B0W,Port Maitland,B
B0W2X0,B0W,Ste-Anne-Du-Ruisseau,B
B0W2Y0,B0W,Salmon River,B
B0W2Z0,B0W,Saulnierville,B
B0W3A0,B0W,Seal Island,B
B0W3B0,B0W,Shag Harbour,B
B0W3C0,B0W,Smithsville,B
B0W3E0,B0W,South Ohio,B
B0W3G0,B0W,South Side,B
B0W3H0,B0W,Stone Horse,B
B0W3J0,B0W,Stoney Island,B
B0W3K0,B0W,The Hawk,B
B0W3L0,B0W,Thomasville,B
B0W3M0,B0W,Tusket,B
B0W3N0,B0W,Upper Port La Tour,B
B0W3P0,B0W,Wedgeport,B
B0W3R0,B0W,West Head,B
B0W3S0,B0W,West Pubnico,B
B0W3T0,B0W,Weymouth,B
B1A0A1,B1A,Glace Bay,B
B1A3U8,B1A,Sidney,B
B1A6T8,B1A,Port Caledonia,B
B1B1N2,B1B,Homeville,B
B1B1N5,B1B,Mira,B
B1B1P1,B1B,Round Island,B
B1B1R9,B1B,South Head,B
B1B1T6,B1B,Black Brook,B
B1B1W1,B1B,Tower Road,B
B1B2B2,B1B,Cow Bay,B
B1B3M1,B1B,Cape Breton,B
B1C0A1,B1C,Louisbourg Road,B
B1C1B7,B1C,Catalone,B
B1C1R3,B1C,Little Lorraine,B
B1C1V6,B1C,Bateston,B
B1C1W3,B1C,MINDEN,B
B1C2B4,B1C,Catalone Gut,B
B1C2H8,B1C,Fortress Of Louisbourg,B
B1H0A1,B1H,New Waterford,B
B1H0A7,B1H,River Ryan,B
B1H1A3,B1H,Scotchtown,B
B1H5E6,B1H,Lingan,B
B1H5K2,B1H,Gardiner Mines,B
B1J0A1,B1J,Big Pond Centre,B
B1J1A6,B1J,Northside East Bay,B
B1J1B3,B1J,Islandview,B
B1J1C7,B1J,Huntington,B
B1J1J2,B1J,Big Pond,B
B1J1N5,B1J,Ben Eoin,B
B1J1R1,B1J,St Andrews Channel,B
B1J1V6,B1J,Enon,B
B1J1Z9,B1J,Middle Cape,B
B1J2A7,B1J,Irishvale,B
B1J2B7,B1J,Irish Cove,B
B1J2B8,B1J,Loch Lomond,B
B1K0A1,B1K,Gabarus Lake,B
B1K0A3,B1K,French Road,B
B1K1E9,B1K,Juniper Mountain,B
B1K1H2,B1K,Grand Mira South,B
B1K1H5,B1K,Grand Mira North,B
B1K1L2,B1K,Upper Grand Mira,B
B1K1S9,B1K,Rock Elm,B
B1K1W2,B1K,Sandfield,B
B1K1X8,B1K,Big Ridge,B
B1K2H6,B1K,Sydney,B
B1K2J7,B1K,Albert Bridge,B
B1K2V5,B1K,Mira Gut,B
B1K3M6,B1K,Sydney River,B
B1L0A1,B1L,Howie Center,B
B1L1A4,B1L,Coxheath,B
B1L1E3,B1L,Portage,B
B1L1E5,B1L,Prime Brook,B
B1L1E9,B1L,Dutch Brook,B
B1M0A1,B1M,Mira Road,B
B1M1B5,B1M,Caribou Marsh,B
B1N1N0,B1N,Sidney Mines,B
B1N3H3,B1N,South Bar,B
B1N3J8,B1N,Victoria Mines,B
B1N3K3,B1N,Sydney Mines,B
B1P2W8,B1P,North Sydney,B
B1P5Z8,B1P,Westmount,B
B1S0A1,B1S,Membertou,B
B1T1A2,B1T,Georges River,B
B1T1A4,B1T,Grand Narrows,B
B1T1B8,B1T,Big Beach,B
B1T1E4,B1T,Pipers Cove,B
B1T1G2,B1T,Benacadie,B
B1T1H9,B1T,Castle Bay,B
B1T1M5,B1T,Shenacadie,B
B1T1N5,B1T,Beaver Cove,B
B1X0A2,B1X,Boularderie Center,B
B1X1A1,B1X,Dalem Lake,B
B1X1A2,B1X,Big Bras D'Or,B
B1X1B2,B1X,New Campbellton,B
B1X1C4,B1X,Black Rock,B
B1X1H6,B1X,Boularderie East,B
B1X1M2,B1X,Ross Ferry,B
B1X1P7,B1X,Kempt Head,B
B1X1T1,B1X,New Harris,B
B1Y0A1,B1Y,Little Pond,B
B1Y0A2,B1Y,Southside Boularderie,B
B1Y0A4,B1Y,Point Aconi,B
B1Y1B0,B1Y,Long Island,B
B1Y1W3,B1Y,Mill Creek,B
B1Y2B2,B1Y,Groves Point,B
B1Y2B9,B1Y,Millville,B
B1Y2S7,B1Y,Hillside Boularderie,B
B1Y2X1,B1Y,Little Bras D'Or,B
B1Y3M8,B1Y,Barrachois,B
B1Y3P2,B1Y,Ironville,B
B1Y3R3,B1Y,Boisdale,B
B1Y3V7,B1Y,Scotch Lake,B
B2A3X2,B2A,Leitches Creek,B
B2A3X3,B2A,North West Arm,B
B2A3X5,B2A,Upper North Sydney,B
B2A3Y1,B2A,Upper Leitches Creek,B
B2A3Y2,B2A,Frenchvale,B
B2A3Y8,B2A,Edwardsville,B
B2A4C4,B2A,Beechmont,B
B2A4G8,B2A,Macadams Lake,B
B2A4H4,B2A,Gillis Lake,B
B2A4K6,B2A,Balls Creek,B
B2A4P3,B2A,Point Edward,B
B2C0A1,B2C,Barra Glen,B
B2C1B9,B2C,Grass Cove,B
B2C1C1,B2C,Jamesville,B
B2C1E8,B2C,Mckinnon Harbour,B
B2C1G2,B2C,Highland Hill,B
B2C1G4,B2C,Red Point,B
B2C1H8,B2C,Mackinnons Harbour,B
B2C1H9,B2C,Ottawa Brook,B
B2C1K1,B2C,St Columba,B
B2C1K7,B2C,Gillis Point,B
B2C1L4,B2C,Washabuck Centre,B
B2C1L7,B2C,Upper Washabuck,B
B2C1N1,B2C,Lower Washabuck,B
B2E1A1,B2E,Lake Uist,B
B2G1C0,B2G,Amherst,B
B2H0A1,B2H,New Glasgow,B
B2J1A1,B2J,Fourchu,B
B2J1B5,B2J,Framboise,B
B2J1E3,B2J,Framboise Intervale,B
B2J1E9,B2J,Stirling,B
B2N0A1,B2N,Truro,B
B2N0B3,B2N,Colchester,B
B2R1A9,B2R,Dartmouth,B
B2R1J4,B2R,Montague Gold Mines,B
B2S0A4,B2S,East Gore,B
B2S1Y9,B2S,Dutch Settlement,B
B2S2M1,B2S,Belnan,B
B2S2R3,B2S,Nine Mile River,B
B2S2Y2,B2S,Upper Nine Mile River,B
B2S3B7,B2S,Barr Settlement,B
B2T0A3,B2T,Oakfield,B
B2T0A9,B2T,Fall River,B
B2T0B5,B2T,Wellington,B
B2T0C1,B2T,Goffs,B
B2T1A1,B2T,Fletchers Lake,B
B2T1B3,B2T,Grand Lake,B
B2T1B9,B2T,Oldham,B
B2V0A1,B2V,Cole Harbour,B
B2W6J6,B2W,Westphal,B
B2Z1A3,B2Z,North Preston,B
B2Z1A5,B2Z,Cherry Brook,B
B2Z1E9,B2Z,East Preston,B
B2Z1J6,B2Z,Mineville,B
B2Z1N5,B2Z,East Lawrencetown,B
B3E1A1,B3E,Lake Echo,B
B3E1K8,B3E,Middle Porters Lake,B
B3E1L1,B3E,West Porters Lake,B
B3L4J0,B3L,Armdale,B
B3T0A1,B3T,Beechville,B
B3T0A2,B3T,Hatchet Lake,B
B3T1A4,B3T,Timberlea,B
B3T1P2,B3T,Goodwood,B
B3T1R3,B3T,Brookside,B
B3T1V5,B3T,Whites Lake,B
B3T1Y8,B3T,Lower Prospect,B
B3T1Z3,B3T,Shad Bay,B
B3T1Z4,B3T,Prospect Bay,B
B3T2A6,B3T,Prospect Village,B
B3V0A1,B3V,Williamswood,B
B3V1A2,B3V,Harrietsfield,B
B3V1G3,B3V,Fergusons Cove,B
B3V1J7,B3V,Terence Bay River,B
B3V1J8,B3V,Portuguese Cove,B
B3V1K4,B3V,Duncan Cove,B
B3V1K9,B3V,Sambro Head,B
B3V1M1,B3V,West Pennant,B
B3V1P5,B3V,Halibut Bay,B
B3V1T3,B3V,East Pennant,B
B3Z0A1,B3Z,Hubley,B
B3Z0A3,B3Z,Upper Tantallon,B
B3Z0B4,B3Z,Stillwater Lake,B
B3Z0B6,B3Z,Lewis Lake,B
B3Z0C1,B3Z,Hammonds Plains,B
B3Z1L4,B3Z,Bayside,B
B3Z1M2,B3Z,Blind Bay,B
B3Z1M3,B3Z,Mcgraths Cove,B
B3Z1X2,B3Z,Glen Margaret,B
B3Z2R6,B3Z,Glen Haven,B
B3Z2X6,B3Z,French Village,B
B3Z3J3,B3Z,Hacketts Cove,B
B3Z3T7,B3Z,East Dover,B
B3Z3T8,B3Z,Big Lake,B
B3Z3Y7,B3Z,Ingramport,B
B4B1R6,B4B,Lucasville,B
B4C4C6,B4C,Lakeview,B
B4E0A2,B4E,Beaver Bank,B
B4E3A6,B4E,Middle Sackville,B
B4E3B7,B4E,Upper Sackville,B
B4G1C7,B4G,Kinsac,B
B4H4L3,B4H,Cumberland,B
B4N0A1,B4N,New Minas,B
B4N0A3,B4N,Kentville,B
B4N1A1,B4N,Kings,B
B4R1A1,B4R,Coldbrook,B
B5A0A1,B5A,Yarmouth,B
B9A1A2,B9A,Long Point,B
B9A1A4,B9A,Craigmore,B
B9A1B1,B9A,Creignish,B
B9A1B5,B9A,Troy,B
B9A1R7,B9A,Queensville,B
B9A1S5,B9A,Pleasant Hill,B
B9A1S9,B9A,Lexington,B
B9A1T3,B9A,Mackdale,B
B9A1T4,B9A,Sugar Camp,B
B9A1V2,B9A,Askilton,B
B9A1W4,B9A,Crandall Road,B
B9A1Y4,B9A,Melville,B
B9A1Z6,B9A,Port Malcolm,B
C0A0B0,C0A,Cardigan,C
C0A1A0,C0A,Belfast,C
C0A1B0,C0A,Lot 31,C
C0A1C0,C0A,Bonshaw,C
C0A1E0,C0A,Breadalbane,C
C0A1G0,C0A,Lot 53,C
C0A1H0,C0A,Cornwall,C
C0A1J0,C0A,Crapaud,C
C0A1K0,C0A,Elmira,C
C0A1L0,C0A,Georgetown,C
C0A1M0,C0A,Green Gables,C
C0A1N0,C0A,North Rustico,C
C0A1P0,C0A,York,C
C0A1R0,C0A,Montague,C
C0A1S0,C0A,Morell,C
C0A1T0,C0A,Mount Stewart,C
C0A1V0,C0A,Murray Harbour,C
C0A1W0,C0A,Murray River,C
C0A1Y0,C0A,North Wiltshire,C
C0A1Z0,C0A,Pownal,C
C0A2A0,C0A,St-Peters Bay,C
C0A2B0,C0A,Souris,C
C0A2C0,C0A,Stanhope By The Sea,C
C0A2E0,C0A,Vernon Bridge,C
C0A2G0,C0A,Victoria,C
C0A2H0,C0A,Winsloe,C
C0A2J0,C0A,Wood Islands,C
C0B1A0,C0B,Albany,C
C0B1B0,C0B,Alberton,C
C0B1C0,C0B,Bedeque,C
C0B1E0,C0B,Bloomfield Station,C
C0B1G0,C0B,Central Bedeque,C
C0B1H0,C0B,Coleman,C
C0B1J0,C0B,Ellerslie,C
C0B1L0,C0B,Freetown,C
C0B1M0,C0B,Kensington,C
C0B1N0,C0B,Kinkora,C
C0B1P0,C0B,Lennox Island,C
C0B1R0,C0B,Malpeque,C
C0B1S0,C0B,Miminegash,C
C0B1T0,C0B,Miscouche,C
C0B1V0,C0B,O'Leary,C
C0B1X0,C0B,Borden-Carleton,C
C0B1Y0,C0B,Richmond,C
C0B1Z0,C0B,St-Louis,C
C0B2A0,C0B,Slemon Park,C
C0B2A1,C0B,Harmony,C
C0B2B0,C0B,Tignish,C
C0B2C0,C0B,Tyne Valley,C
C0B2E0,C0B,Wellington Station,C
C0B2G0,C0B,Cabot Park Mpo,C
C1A5R6,C1A,Sherwood,C
C1A7B5,C1A,Stratford,C
C1A7E5,C1A,Southport,C
C1N0A1,C1N,Summerside,C
C1N5L6,C1N,Linkletter,C
C1N5Y3,C1N,Wilmot,C
E0A1A0,E0A,Albert,E
E0A1B0,E0A,Alma,E
E0A1E0,E0A,Bayfield,E
E0A1G0,E0A,Bouctouche,E
E0A1H0,E0A,Cape Tormentine,E
E0A1J0,E0A,Cap-Pele,E
E0A1K0,E0A,Cocagne,E
E0A1L0,E0A,College Bridge,E
E0A1M0,E0A,Dorchester,E
E0A1N0,E0A,Scoudouc,E
E0A1P0,E0A,Elgin,E
E0A1R0,E0A,Fox Creek,E
E0A1S0,E0A,Grande-Digue,E
E0A1T0,E0A,Harcourt,E
E0A1V0,E0A,Haute-Aboujagane,E
E0A1W0,E0A,Havelock,E
E0A1X0,E0A,Hillsborough,E
E0A1Y0,E0A,Hopewell Cape,E
E0A1Z0,E0A,Hopewell Hill,E
E0A2A0,E0A,Kouchibouguac,E
E0A2B0,E0A,Magnetic Hill,E
E0A2C0,E0A,Memramcook,E
E0A2G0,E0A,Notre-Dame,E
E0A2H0,E0A,Petitcodiac,E
E0A2J0,E0A,Pointe-Du-Chene,E
E0A2K0,E0A,Port Elgin,E
E0A2L0,E0A,Rexton,E
E0A2M0,E0A,Richibucto,E
E0A2N0,E0A,Richibucto Village,E
E0A2P0,E0A,River Glade,E
E0A2R0,E0A,Riverside,E
E0A2S0,E0A,Robichaud,E
E0A2T0,E0A,Rogersville,E
E0A2V0,E0A,Ste-Anne-De-Kent,E
E0A2W0,E0A,Saint-Louis-De-Kent,E
E0A2X0,E0A,Saint-Antoine-De-Kent,E
E0A2Y0,E0A,Saint Joseph,E
E0A3A0,E0A,Ste-Marie-De-Kent,E
E0A3B0,E0A,Saint Paul,E
E0A3C0,E0A,Sackville,E
E0A3E0,E0A,Salisbury,E
E0A3G0,E0A,Shediac,E
E0A3H0,E0A,Shediac Bridge,E
E0B1A0,E0B,Allardville,E
E0B1B0,E0B,Armstrong Brook,E
E0B1C0,E0B,Balmoral,E
E0B1E0,E0B,Bas-Caraquet,E
E0B1G0,E0B,Belledune,E
E0B1H0,E0B,Beresford,E
E0B1J0,E0B,Bertrand,E
E0B1K0,E0B,Caraquet,E
E0B1L0,E0B,Centre-St-Simon,E
E0B1M0,E0B,Charlo,E
E0B1N0,E0B,Durham Centre,E
E0B1P0,E0B,Eel River Crossing,E
E0B1R0,E0B,Grande-Anse,E
E0B1S0,E0B,Inkerman,E
E0B1T0,E0B,Jacquet River,E
E0B1V0,E0B,Lameque,E
E0B1W0,E0B,Le Goulet,E
E0B1X0,E0B,Maisonnette,E
E0B1Y0,E0B,Miscou Centre,E
E0B1Z0,E0B,Nash Creek,E
E0B2A0,E0B,Nigadoo,E
E0B2B0,E0B,Paquetville,E
E0B2C0,E0B,Petite-Riviere-De-L'Ile,E
E0B2E0,E0B,Petit-Rocher,E
E0B2G0,E0B,Petit-Rocher-Nord,E
E0B2H0,E0B,Pointe-Verte,E
E0B2J0,E0B,Pokemouche,E
E0B2K0,E0B,Robertville,E
E0B2L0,E0B,St-Isidore,E
E0B2M0,E0B,St-Leolin,E
E0B2N0,E0B,St-Raphael-Sur-Mer,E
E0B2P0,E0B,Shippagan,E
E0B2R0,E0B,Village Historique Acadien,E
E0B2S0,E0B,Bathurst,E
E0C1A0,E0C,Baie-Ste-Anne,E
E0C1B0,E0C,Black River Bridge,E
E0C1C0,E0C,Blackville,E
E0C1E0,E0C,Brantville,E
E0C1G0,E0C,Doaktown,E
E0C1H0,E0C,Douglastown,E
E0C1J0,E0C,James Park,E
E0C1K0,E0C,Lagaceville,E
E0C1L0,E0C,Loggieville,E
E0C1M0,E0C,Lower Neguac,E
E0C1N0,E0C,Ludlow,E
E0C1P0,E0C,Mcnamee,E
E0C1R0,E0C,Millerton,E
E0C1S0,E0C,Neguac,E
E0C1T0,E0C,Nelson-Miramichi,E
E0C1V0,E0C,Pont-La-France,E
E0C1W0,E0C,Red Bank,E
E0C1X0,E0C,Renous,E
E0C1Y0,E0C,Riviere-Du-Portage,E
E0C1Z0,E0C,Sheila,E
E0C2A0,E0C,Tabusintac,E
E0C2B0,E0C,Tracadie,E
E0C2C0,E0C,Upper Blackville,E
E0C2E0,E0C,Curtis Park Mpo 140,E
E0E1A0,E0E,Anagance,E
E0E1B0,E0E,Cambridge,E
E0E1C0,E0E,Chipman,E
E0E1E0,E0E,Codys,E
E0E1G0,E0E,Coles Island,E
E0E1H0,E0E,Cumberland Bay,E
E0E1J0,E0E,Minto,E
E0E1K0,E0E,Newcastle Bridge,E
E0E1L0,E0E,Penobsquis,E
E0E1M0,E0E,Ripples,E
E0E1N0,E0E,Rothwell,E
E0E1P0,E0E,Sussex,E
E0E1R0,E0E,Sussex Corner,E
E0E1S0,E0E,Youngs Cove Road,E
E0G1A0,E0G,Apohaqui,E
E0G1B0,E0G,Back Bay,E
E0G1C0,E0G,Beaver Harbour,E
E0G1E0,E0G,Belleisle Creek,E
E0G1G0,E0G,Ben Lomond,E
E0G1H0,E0G,Blacks Harbour,E
E0G1K0,E0G,Browns Flat,E
E0G1L0,E0G,Castalia,E
E0G1M0,E0G,Central Blissville,E
E0G1N0,E0G,Clifton Royal,E
E0G1P0,E0G,Enniskillen Station,E
E0G1R0,E0G,Fairhaven,E
E0G1S0,E0G,Fairvale Station,E
E0G1T0,E0G,Fredericton Junction,E
E0G1V0,E0G,Gagetown,E
E0G1W0,E0G,Grand Bay,E
E0G1X0,E0G,Grand Harbour,E
E0G1Y0,E0G,Hampstead,E
E0G2A0,E0G,Hatfield Point,E
E0G2B0,E0G,Hoyt,E
E0G2C0,E0G,Ingalls Head,E
E0G2E0,E0G,Lambertville,E
E0G2G0,E0G,Leonardville,E
E0G2H0,E0G,Lepreau,E
E0G2J0,E0G,Lords Cove,E
E0G2K0,E0G,Molltown,E
E0G2L0,E0G,Moores Mills,E
E0G2M0,E0G,North Head,E
E0G2N0,E0G,Norton,E
E0G2P0,E0G,Oromocto Mpo 102,E
E0G2R0,E0G,Pennfield,E
E0G2S0,E0G,Pocologan,E
E0G2T0,E0G,Richardson,E
E0G2V0,E0G,Rollingdam,E
E0G2W0,E0G,Rothesay,E
E0G2Y0,E0G,St George,E
E0G2Z0,E0G,St Martins,E
E0G3A0,E0G,St. Stephen,E
E0G3B0,E0G,Seal Cove,E
E0G3C0,E0G,Tracy,E
E0G3E0,E0G,Upper Gagetown,E
E0G3G0,E0G,Welsford,E
E0G3H0,E0G,Welshpool,E
E0G3J0,E0G,Westfield,E
E0G3K0,E0G,White Head,E
E0G3L0,E0G,Wilsons Beach,E
E0G3M0,E0G,Wirral,E
E0G3N0,E0G,Woodwards Cove,E
E0G3P0,E0G,Roosevelt Campobello,E
E0G3S0,E0G,Oromocto Mpo 111,E
E0G3T0,E0G,Oromocto Mpo 112,E
E0G3V0,E0G,Oromocto Mpo 115,E
E0G3W0,E0G,Oromocto Mpo 81,E
E0H1A0,E0H,Boiestown,E
E0H1B0,E0H,Burtts Corner,E
E0H1C0,E0H,Canterbury,E
E0H1E0,E0H,Cross Creek,E
E0H1G0,E0H,Durham Bridge,E
E0H1H0,E0H,Harvey Station,E
E0H1J0,E0H,Lower Hainesville,E
E0H1K0,E0H,Mcadam,E
E0H1L0,E0H,Meductic,E
E0H1N0,E0H,Mouth Of Keswick,E
E0H1P0,E0H,Nackawic,E
E0H1R0,E0H,Nashwaak Bridge,E
E0H1S0,E0H,Prince William,E
E0H1T0,E0H,Stanley,E
E0H1V0,E0H,Taymouth,E
E0H1W0,E0H,Temperance-Vale,E
E0H1X0,E0H,Zealand,E
E0J1A0,E0J,Andover,E
E0J1B0,E0J,Aroostook Junction,E
E0J1C0,E0J,Arthurette,E
E0J1E0,E0J,Bath,E
E0J1G0,E0J,Bristol,E
E0J1J0,E0J,Debec,E
E0J1K0,E0J,Florenceville,E
E0J1L0,E0J,Glassville,E
E0J1N0,E0J,Hartland,E
E0J1P0,E0J,Juniper,E
E0J1R0,E0J,Kilburn,E
E0J1S0,E0J,Lakeville,E
E0J1T0,E0J,New Denmark,E
E0J1V0,E0J,Perth-Andover,E
E0J1W0,E0J,Plaster Rock,E
E0J1X0,E0J,Stickney,E
E0J1Y0,E0J,Upper Kent,E
E0J1Z0,E0J,Upper Woodstock,E
E0K1A0,E0K,Atholville,E
E0K1B0,E0K,Dalhousie,E
E0K1C0,E0K,Kedgwick,E
E0K1E0,E0K,Robinsonville,E
E0K1G0,E0K,St-Arthur,E
E0K1H0,E0K,St-Jean-Baptiste-Restigouche,E
E0K1J0,E0K,Saint-Quentin,E
E0K1K0,E0K,Tide Head,E
E0K1L0,E0K,Val D'Amour,E
E0K3G0,E0K,Address Unknown,E
E0L1A0,E0L,Baker Brook,E
E0L1B0,E0L,Clair,E
E0L1C0,E0L,Lac Baker,E
E0L1E0,E0L,Riviere-Verte,E
E0L1G0,E0L,Sainte-Anne-De-Madawaska,E
E0L1H0,E0L,Saint-Basile,E
E0L1J0,E0L,Saint-Francois-De-Madawaska,E
E0L1K0,E0L,Saint-Jacques,E
E0L1L0,E0L,St-Joseph-De-Madawaska,E
E0L1M0,E0L,St-Leonard,E
E0L1N0,E0L,Siegas,E
E1A0A1,E1A,Dieppe,E
E1A0A3,E1A,Moncton,E
E1B0A1,E1B,Riverview,E
E1G0B1,E1G,Indian Mountain,E
E1G0B4,E1G,Lutes Mountain,E
E1G0E2,E1G,Berry Mills,E
E1G2Z6,E1G,Canaan,E
E1G2Z8,E1G,Gallagher Ridge,E
E1G2Z9,E1G,New Scotland,E
E1G3E1,E1G,Stilesville,E
E1G3K2,E1G,Dundas,E
E1G3N3,E1G,Ammon,E
E1G3R9,E1G,Gladeside,E
E1G3W2,E1G,Steeves Mountain,E
E1G3W3,E1G,Second North River,E
E1G3W8,E1G,Boundary Creek,E
E1G4A8,E1G,Allison,E
E1H0A3,E1H,Irishtown,E
E1H0A6,E1H,Lakeville-Westmorland,E
E1H1B4,E1H,Lakeside Estates,E
E1H1R4,E1H,Notre Dame,E
E1H1S6,E1H,Saint-Philippe,E
E1H1X7,E1H,Scotch Settlement,E
E1H1Y7,E1H,Greater Lakeburn,E
E1H2A1,E1H,Meadow Brook,E
E1H2A7,E1H,Calhoun,E
E1H3E9,E1H,Macdougall Settlement,E
E1J0A1,E1J,Lower Coverdale,E
E1J0A3,E1J,Turtle Creek,E
E1J0A4,E1J,Pine Glen,E
E1J1A8,E1J,Berryton,E
E1J1B4,E1J,Coverdale,E
E1J1J5,E1J,Stoney Creek,E
E1J1T1,E1J,Upper Coverdale,E
E1N0A1,E1N,Miramichi,E
E1N0A2,E1N,Miramichi Bay,E
E1N0A4,E1N,Bay Du Vin,E
E1N1C6,E1N,Chatham,E
E1N4E6,E1N,Napan,E
E1N5A4,E1N,Laketon,E
E1N5A8,E1N,St Margarets,E
E1N5C6,E1N,Redmondville,E
E1N5G3,E1N,Barnaby,E
E1N5R8,E1N,Gardiner Point,E
E1N6C4,E1N,South Nelson,E
E1V0A1,E1V,Lower Newcastle,E
E1V1G3,E1V,Newcastle,E
E1V4A9,E1V,Eel Ground,E
